air, to broadcast as with a television show
air, the fluid which we breathe and which surrounds the earth the atmosphere
air, it is invisible inodorous insipid transparent compressible elastic and ponderable
air, symbolically something unsubstantial light or volatile
air, a particular state of the atmosphere as respects heat cold moisture etc or as affecting the sensations
air, any aëriform body a gas
air, air in motion a light breeze a gentle wind
air, odoriferous or contaminated air
air, that which surrounds and influences
air, utterance abroad publicity vent
air, intelligence information
air, a musical idea or motive rhythmically developed in consecutive single tones so as to form a symmetrical and balanced whole which may be sung by a single voice to the stanzas of a hymn or song or even to plain prose or played upon an instrument a melody a tune an aria
air, in harmonized chorals psalmody part songs etc the part which bears the tune or melody in modern harmony usually the upper part is sometimes called the air
air, the peculiar look appearance and bearing of a person mien demeanor
car, a vehicle such as a streetcar that runs on rails a railroad car
car, a boxlike enclosure for passengers and freight on a conveyance an elevator car
car, the part of a balloon or airship that carries people and cargo
car, archaic a chariot carriage or cart
car, a wheeled vehicle drawn by a horse or other animal
car, a wheeled vehicle that moves independently with at least three wheels powered mechanically steered by a driver and mostly for personal transportation a motorcar or automobile
car, an unpowered unit in a railroad train
car, an individual vehicle powered or unpowered in a multiple unit
car, a passenger carrying unit in a subway or elevated train whether powered or not
car, a rough unit of quantity approximating the amount which would fill a railroad car
car, the moving load carrying component of an elevator or other cable drawn transport mechanism
car, the passenger carrying portion of certain amusement park rides such as ferris wheels
car, the part of an airship such as a balloon or dirigible which houses the passengers and control apparatus
car, a sliding fitting that runs along a track
car, the aggregate of desirable characteristics of a car
car, the first part of a cons in lisp
car, the first element of a list
car, a small vehicle moved on wheels usually one having but two wheels and drawn by one horse a cart
car, a vehicle adapted to the rails of a railroad
car, a chariot of war or of triumph a vehicle of splendor dignity or solemnity
car, the stars also called charles s wain the great bear or the dipper
car, the cage of a lift or elevator
car, the basket box or cage suspended from a balloon to contain passengers ballast etc
car, a floating perforated box for living fish
car, left as opposed to right
car, to carry
car, to carry or transport on a car
car, to travel by car go in a car sometimes with an indefinite it
car, a wheeled vehicle or conveyance especially one having only two wheels
car, a chariot of war triumph or pageantry in poetic and figurative usage any elaborate conveyance used in proceedings characterized by dignity solemnity or splendor as phœbus s car the car of juggernaut a triumphal car
car, a vehicle running upon rails
car, the basket of a balloon in which the aëronaut sits
car, a wood or grove generally of alders on a moist soil
car, any hollow place or marsh
car, a rock
car, an abbreviation of carat
car, see caer
car, a yellowish brown sediment deposited from water which contains salts of iron as in the drainage from coal mines
car, a wheeled vehicle adapted to the rails of railroad
car, a motor vehicle with four wheels usually propelled by an internal combustion engine
car, the compartment that is suspended from an airship and that carries personnel and the cargo and the power plant
car, a conveyance for passengers or freight on a cable railway
car, where passengers ride up and down
car, an automobile
car, a vehicle such as a streetcar that runs on rails a railroad car
car, a boxlike enclosure for passengers and freight on a conveyance an elevator car
car, the part of a balloon or airship that carries people and cargo
car, archaic a chariot carriage or cart
car, a wheeled vehicle drawn by a horse or other animal
car, a wheeled vehicle that moves independently with at least three wheels powered mechanically steered by a driver and mostly for personal transportation a motorcar or automobile
car, an unpowered unit in a railroad train
car, an individual vehicle powered or unpowered in a multiple unit
car, a passenger carrying unit in a subway or elevated train whether powered or not
car, a rough unit of quantity approximating the amount which would fill a railroad car
car, the moving load carrying component of an elevator or other cable drawn transport mechanism
car, the passenger carrying portion of certain amusement park rides such as ferris wheels
car, the part of an airship such as a balloon or dirigible which houses the passengers and control apparatus
car, a sliding fitting that runs along a track
car, the aggregate of desirable characteristics of a car
car, the first part of a cons in lisp
reason, see usage notes at because why
reason, a declaration made to explain or justify action decision or conviction inquired about her reason for leaving
reason, an underlying fact or cause that provides logical sense for a premise or occurrence there is reason to believe that the accused did not commit this crime
reason, the capacity for logical rational and analytic thought intelligence
reason, good judgment sound sense
reason, a normal mental state sanity he has lost his reason
reason, logic a premise usually the minor premise of an argument
reason, to use the faculty of reason think logically
reason, to talk or argue logically and persuasively
reason, obsolete to engage in conversation or discussion
reason, to determine or conclude by logical thinking reasoned out a solution to the problem
reason, to persuade or dissuade someone with reasons
reason, by reason of because of
reason, in reason with good sense or justification reasonably
reason, within reason within the bounds of good sense or practicality
reason, with reason with good cause justifiably
reason, a cause
reason, rational thinking or the capacity for it the cognitive faculties collectively of conception judgment deduction and intuition
reason, something reasonable in accordance with thought justice
reason, ratio proportion
reason, to exercise the rational faculty to deduce inferences from premises to perform the process of deduction or of induction to ratiocinate to reach conclusions by a systematic comparison of facts
reason, hence to carry on a process of deduction or of induction in order to convince or to confute to formulate and set forth propositions and the inferences from them to argue
reason, to converse to compare opinions
reason, to arrange and present the reasons for or against to examine or discuss by arguments to debate or discuss
reason, to support with reasons as a request
reason, to persuade by reasoning or argument
reason, to overcome or conquer by adducing reasons
reason, to find by logical process to explain or justify by reason or argument
reason, a thought or a consideration offered in support of a determination or an opinion a just ground for a conclusion or an action that which is offered or accepted as an explanation the efficient cause of an occurrence or a phenomenon a motive for an action or a determination proof more or less decisive for an opinion or a conclusion principle efficient cause final cause ground of argument
reason, the faculty or capacity of the human mind by which it is distinguished from the intelligence of the inferior animals the higher as distinguished from the lower cognitive faculties sense imagination and memory and in contrast to the feelings and desires
reason, reason comprises conception judgment reasoning and the intuitional faculty
reason, specifically it is the intuitional faculty or the faculty of first truths as distinguished from the understanding which is called the discursive or ratiocinative faculty
reason, due exercise of the reasoning faculty accordance with or that which is accordant with and ratified by the mind rightly exercised right intellectual judgment clear and fair deductions from true principles that which is dictated or supported by the common sense of mankind right conduct right propriety justice
reason, ratio proportion
reason, to exercise the rational faculty to deduce inferences from premises to perform the process of deduction or of induction to ratiocinate to reach conclusions by a systematic comparison of facts
reason, hence to carry on a process of deduction or of induction in order to convince or to confute to formulate and set forth propositions and the inferences from them to argue
reason, to converse to compare opinions
reason, to arrange and present the reasons for or against to examine or discuss by arguments to debate or discuss
reason, to support with reasons as a request
reason, to persuade by reasoning or argument
reason, to overcome or conquer by adducing reasons with down
reason, to find by logical processes to explain or justify by reason or argument usually with out
reason, to exereise the faculty of reason make rational deductions think or choose rationally use intelligent discrimination
reason, to practise reasoning in regard to something make deductions from premises engage in discussion argue or hold arguments
reason, to hold account make a reckoning reckon
reason, to hold discourse talk parley
reason, to reason about consider or discuss argumentatively argue debate
reason, to give reasons for support by argument make a plea for often with out as to reason out a proposition or a claim
reason, to persuade by reasoning or argument
reason, to hold argument with engage in speech or discussion talk with interrogate
reason, an idea acting as a cause to create or confirm a belief or to induce a voluntary action a judgment or belief going to determine a given belief or line of conduct
reason, a fact known or supposed from which another fact follows logically as in consequence of some known law of nature or the general course of things an explanation
reason, an intellectual faculty or such faculties collectively
reason, the logical faculties generally including all that is subservient to distinguishing truth and falsehood except sense imagination and memory on the one hand and the faculty of intuitively perceiving first principles and other lofty faculties on the other
reason, the faculty of drawing conclusions or inferences or of reasoning
reason, the faculty by which we attain the knowledge of first principles a faculty for apprehending the unconditioned
reason, intelligence considered as having universal validity or a catholic character so that it is not something that belongs to any person but is something partaken of a sort of light in which every mind must perceive
reason, that which recommends itself to enlightened intelligence some inward intimation for which great respect is felt and which is supposed to be common to the mass of mankind reasonable measure moderation right what mature and cool reflection taking into account the highest considerations pronounces for as opposed to the prompting of passion
reason, a reasonable thing a rational thing to do an idea or a statement conformable to common sense
reason, the exercise of reason reasoning right reasoning argumentation discussion
lot, often used in the plural is in a lot of trouble has lots of friends
lot, informal used adverbially with a or in the plural to mean to a great degree or extent or frequently felt a lot better ran lots faster doesn t go out a whole lot has seen her lots lately
lot, a piece of land having specific boundaries especially one constituting a part of a city town or block
lot, a piece of land used for a given purpose a parking lot
lot, the complete grounds of a film studio
lot, the outdoor area of a film studio
lot, an object used in making a determination or choice at random casting lots
lot, the use of objects in making a determination or choice at random chosen by lot
lot, the determination or choice so made
lot, something that befalls one because of or as if because of determination by lot
lot, one s fortune in life fate
lot, a number of associated people or things placating an angry lot of tenants kids who made a noisy lot
lot, kind type that dog is a contented lot
lot, miscellaneous articles sold as one unit
lot, to apportion by lots allot
lot, to divide land into lots
lot, a large quantity or number a great deal
lot, a separate portion a number of things taken collectively
lot, one or more items auctioned or sold as a unit separate from other items
lot, a number of people taken collectively
lot, a distinct portion or plot of land usually smaller than a field
lot, that which happens without human design or forethought chance accident hazard fortune fate
lot, anything as a die pebble ball or slip of paper used in determining a question by chance or without human choice or will
lot, the part or fate that falls to one as it were by chance or without his planning
lot, a prize in a lottery
lot, allotment lottery
lot, all members of a set everything
lot, an old unit of weight used in many european countries from the middle ages often defined as or of a local pound
lot, to allot to sort to apportion
lot, that which happens without human design or forethought chance accident hazard fortune fate
lot, anything as a die pebble ball or slip of paper used in determining a question by chance or without man s choice or will
lot, the part or fate which falls to one as it were by chance or without his planning
lot, a separate portion a number of things taken collectively all objects sold in a single purchase transaction colloquially sometimes of people
lot, a distinct portion or plot of land usually smaller than a field
lot, a large quantity or number a great deal
lot, a prize in a lottery
lot, to allot to sort to portion
lot, to allot assign distribute award
lot, to cast lots
lot, a means of determining something by chance anything as dice pieces of paper of different lengths or differently marked so placed that these differences cannot be perceived used to decide a choice advantage dispute etc
lot, see to cast lots to draw lots below
lot, that which is determined or assigned by lot that which one gets by the drawing or casting of lots or by some other fortuitous method a chance allotment share or portion as of land money service etc
lot, share or portion in life allotted in any casual way station or condition determined by the chances of life fortune destiny as the lot of the poor
lot, any distinct part or parcel a portion or part separated from others of the same kind as a lot of goods a lot of furniture
lot, a portion or parcel of land any piece of land divided off or set apart for a particular use or purpose as a building lot a pasture lot all that lot piece or parcel of ground a formula in legal instruments
lot, proportion or share of taxes
lot, tribute toll
lot, in mining dues to the lord of the manor for ingress and egress
lot, a large or considerable number or amount a great deal as a lot of people often used in the plural and the plural even as an adverb meaning a great deal as he has lots of money
lot, plural a game formerly played with roundels on which short verses were written used as a singular
lot, the shoot of a tree
lot, strong synonyms strong hap destiny fate doom allotment
lot, an individual person usually with bad
lot, often followed by of a large number or amount or extent
lot, an unofficial association of people or groups
lot, old testament nephew of abraham god destroyed sodom and gomorrah but chose to spare lot and his family who were told to flee without looking back at the destruction
lot, any collection in its entirety
lot, anything straws or pebbles etc taken or chosen at random
lot, a parcel of land having fixed boundaries
lot, divide into lots as of land for example
hand, as a federal judge his influence was so great that he was sometimes called the tenth man of the u s
hand, a hand is the body part at the end of an arm
hand, most humans have two hands each usually with four fingers and a thumb
hand, on the inside of the hand is the palm
hand, when the fingers are all bent tightly the hand forms a fist
hand, the joints that are the hardest part of the fist are called knuckles
hand, many other animals have hands as well mostly other primates
president, the chief executive of a republic
president, the chief executive of the united states serving as both chief of state and chief political executive
president, the chief officer of a branch of government corporation board of trustees university or similar body
president, the head of state of a republic a representative democracy and sometimes in cases of constitutional violations a dictatorship
president, primary leader of a corporation
president, not to be confused with ceo which is a related but separate position that is sometimes held by a different person
president, a person presiding over a meeting chair presiding officer presider
president, occupying the first rank or chief place having the highest authority presiding
president, precedent
president, one who is elected or appointed to preside a presiding officer as of a legislative body
president, the chief officer of a corporation company institution society or the like
president, the chief executive officer of the government in certain republics
president, a protector a guardian a presiding genius
president, presiding directing guiding occupying the chief place or first rank
president, one who presides one who superintends and directs the proceedings of others a ruler a ruling spirit
president, an officer elected or appointed to preside over and control the proceedings of others
president, the chief officer of a corporation company or society as the president of a railway company or of a bank
president, the governing officer of a college or university
president, the highest officer of state in a modern republic
president, the president of the united states is chosen once in four years by presidential electors who are elected by the people of the several states the electors in every state being equal in number to the senators and representatives of the state in congress
president, the action of the electors is a mere formality as they always vote for the nominees of the national conventions of their party
president, the president is commander in chief of the army and navy of the united states and of the militia of the several states when called into the service of the united states
president, he is authorized to grant reprieves and pardons for violation of united states laws except in cases of impeachment to make treaties with the concurrence of two thirds of the senate to recommend legislation and to see that the laws are faithfully executed
president, his powers of appointment to office are partly provided for in the constitution and partly statutory his chief appointments requiring confirmation by the senate are cabinet officers and heads of bureaus or subdivisions diplomatic and consular agents federal judges officers of territories postmasters of the first second and third classes and the principal officers of the army and navy
president, his salary is a year
president, president was the title of the chief executive magistrate in new hampshire from to president of council in pennsylvania from to in delaware from to and in south carolina from to
president, subsequently these titles were exchanged for that of governor
president, the president of the french republic is elected for seven years by the senate and chamber of deputies united in national assembly
president, the president of the swiss confederation is elected for one year by the federal assembly from among the members of the federal council
president, a title given to the head of the mormon hierarchy
president, a protector a tutelary power a patron
president, a kind of damask of silk or silk and wool used for upholstery
president, an erroneous spelling of precedent
president, the officer who presides at the meetings of an organization
president, the office of the united states head of state
president, the person who holds the office of head of state of the united states government
president, the chief executive of a republic
president, the head administrative officer of a college or university
president, an executive officer of a firm or corporation
president, a president is the leader of a country or a company or other group
president, a president is usually elected by the people in that group
president, voting is one way to elect a president
kid, the young of a similar animal such as an antelope
kid, the flesh of a young goat
kid, leather made from the skin of a young goat kidskin
kid, an article made from this leather
kid, informal a child
kid, informal a young person
kid, used as a term of familiar address especially for a young person hi kid what s up
kid, made of kid
kid, informal younger than oneself my kid brother
kid, informal to mock playfully tease
kid, see synonyms at banter
kid, informal to deceive in fun fool
kid, informal to engage in teasing or good humored fooling
kid, used of a goat or an antelope
kid, no kidding used to express disbelief
kid, no kidding used to express scornful acknowledgment of the obvious
kid, a young goat
kid, of a goat the state of being pregnant in kid
kid, kidskin
kid, the meat of a young goat
kid, a young antelope
kid, a child or young person
kid, an inexperienced person or one in a junior position
kid, to make a fool of someone
kid, to make a joke with someone
kid, of a goat to give birth to kids
kid, to joke
kid, a young goat
kid, a young child or infant hence a simple person easily imposed on
kid, a kind of leather made of the skin of the young goat or of the skin of rats etc
kid, gloves made of kid
kid, a small wooden mess tub a name given by sailors to one in which they receive their food
kid, among pugilists thieves gunfighters etc a youthful expert chiefly used attributively
kid, a fagot a bundle of heath and furze
kid, to bring forth a young goat
kid, of kythe
kid, a young goat
kid, the flesh of a young goat
kid, leather made from the skin of a kid used in making shoes and gloves
kid, much of the leather so used and sold as kid is made from other skins
kid, the roe deer in its first year
kid, a child especially a male child
kid, plural gloves made of kid or of the leather so called
kid, made of kid or of the leather so called
kid, see i
kid, to bring forth young said especially of a goat
kid, a middle english preterit of kithe
kid, known well known famous renowned formerly in poetry a general term of commendation
kid, to bind up as a fagot
kid, to hoax humbug deceive
kid, a small tub nautical a small tub or vessel in which sailors receive their food
kid, a box or wooden pen built on the deck of a fishing vessel to receive fish as they are caught
kid, a fagot or bundle as of heath or furze
kid, a bundle of sticks or brush planted on a beach to stop shingle or gather sand to act as a groin
kid, a bundle of sticks or twigs strapped in front of the legs to help a rider to keep his seat on a bucking horse
kid, a hoax humbug
kid, plural in astronomy a pair of small stars in the constellation auriga represented as kids held in the hand of the charioteer
kid, soft smooth leather from the hide of a young goat
kid, be silly or tease one another
kid, tell false information to for fun
issue, the act of circulating distributing or publishing by an office or official group government issue of new bonds
issue, something produced published or offered as
issue, an item or set of items as stamps or coins made available at one time by an office or bureau
issue, a single copy of a periodical the may issue of the magazine
issue, a distinct set of copies of an edition of a book distinguished from others of that edition by variations in the printed matter
issue, a final result or conclusion as a solution to a problem
issue, proceeds from estates or fines
issue, something proceeding from a specified source suspicions that were the issue of a deranged mind
issue, offspring progeny died without issue
issue, a point or matter of discussion debate or dispute legal and moral issues
issue, a matter of public concern debated economic issues
issue, a misgiving objection or complaint had issues with the plan to change the curriculum
issue, the essential point crux the issue of how to provide adequate child care
issue, a culminating point leading to a decision bring a case to an issue
issue, informal a personal problem or emotional disorder the teacher discussed the child s issues with his parents
issue, a place of egress an outlet a lake with no issue to the sea
issue, pathology a discharge as of blood or pus
issue, pathology a lesion wound or ulcer producing such a discharge
issue, archaic termination close
issue, see synonyms at appear
issue, to accrue as proceeds or profit little money issued from the stocks
issue, to be born or be descended
issue, to be circulated or published
issue, to spring or proceed from a source
issue, see synonyms at
issue, to terminate or result
issue, to cause to flow out emit
issue, to circulate or distribute in an official capacity issued uniforms to the players
issue, to publish issued periodic statements
issue, at issue in question in dispute many people fail to grasp what is really at issue here gail sheehy
issue, at issue at variance in disagreement
issue, join issue to enter into controversy
issue, join issue law to submit an issue for decision
issue, take issue to take an opposing point of view disagree
issue, the act of passing or flowing out a moving out from any enclosed place egress as the issue of water from a pipe of blood from a wound of air from a bellows of people from a house
issue, the act of sending out or causing to go forth delivery issuance as the issue of an order from a commanding officer the issue of money from a treasury
issue, that which passes flows or is sent out the whole quantity sent forth or emitted at one time as an issue of bank notes the daily issue of a newspaper
issue, progeny a child or children offspring
issue, in law sometimes in a general sense all persons descended from a common ancestor all lineal descendants
issue, produce of the earth or profits of land tenements or other property as a conveyed to b all his right for a term of years with all the issues rents and profits
issue, a discharge of flux as of blood
issue, an artificial ulcer usually made in the fleshy part of the arm or leg to produce the secretion and discharge of pus for the relief of some affected part
issue, the final outcome or result upshot conclusion event hence contest test trial
issue, a point in debate or controversy on which the parties take affirmative and negative positions a presentation of alternatives between which to choose or decide
issue, in pleading a single material point of law or fact depending in the suit which being affirmed on the one side and denied on the other is presented for determination
issue, at issue in controversy disputed opposing or contesting hence at variance disagreeing inconsistent
issue, a financial instrument in a company such as a bond stock or other security the emission of such an instrument
issue, a problem or concern usually of a mental nature
issue, to pass or flow out to run out as from any enclosed place
issue, to go out to rush out to sally forth as troops issued from the town and attacked the besiegers
issue, to proceed as from a source as water issues from springs light issues from the sun
issue, to proceed as progeny to be derived to be descended to spring
issue, to extend to pass or open as the path issues into the highway
issue, to be produced as an effect or result to grow or accrue to arise to proceed as rents and profits issuing from land tenements or a capital stock
issue, to turn out in a given way to have a specified issue or result to result in
issue, in pleading to come to a point in fact or law on which the parties join issue
issue, to send out to put into circulation as to issue notes from a bank
issue, to deliver for use as to issue provisions
issue, to send out officially to deliver by authority as to issue an order to issue a writ
issue, the act of passing or flowing out a moving out from any inclosed place egress
eye, either of a pair of hollow structures located in bony sockets of the skull functioning together or independently each having a lens capable of focusing incident light on an internal photosensitive retina from which nerve impulses are sent to the brain the vertebrate organ of vision
eye, the external visible portion of this organ together with its associated structures especially the eyelids eyelashes and eyebrows
eye, the pigmented iris of this organ
eye, the faculty of seeing vision
eye, the ability to make intellectual or aesthetic judgments has a good eye for understated fashion
eye, a way of regarding something a point of view to my eye the decorations are excellent
eye, attention the lavish window display immediately got my eye
eye, watchful attention or supervision always under his boss s eye kept an eye on her valuables
eye, something suggestive of the vertebrate organ of vision especially
eye, an opening in a needle
eye, the aperture of a camera
eye, a loop as of metal rope or thread
eye, a circular marking on a peacock s feather
eye, the round flat cover over the hole on the top of a wood burning stove
eye, also called regionally griddle
eye, a photosensitive device such as a photoelectric cell
eye, botany a bud on a twig or tuber the eye of a potato
eye, botany the often differently colored center of the corolla of some flowers
eye, meteorology the circular area of relative calm at the center of a cyclone
eye, the center or focal point of attention or action right in the eye of the controversy
eye, informal a detective especially a private investigator
eye, a choice center cut of meat as of beef eye of the round
eye, to look at eyed the passing crowd with indifference
eye, to watch closely eyed the shark s movements
eye, to supply with an eye
eye, all eyes fully attentive
eye, an eye for an eye punishment in which an offender suffers what the victim has suffered
eye, clap to look at
eye, eye to eye in agreement we re eye to eye on all the vital issues
eye, have eyes for to be interested in
eye, have one s eye on to look at especially attentively or continuously
eye, have one s eye on to have as one s objective
eye, in the eye of the wind nautical in a direction opposite that of the wind close to the wind
eye, in the public eye frequently seen in public or in the media
eye, in the public eye widely publicized well known
eye, my eye slang in no way not at all
eye, used interjectionally
eye, with an eye to with a view to redecorated the room with an eye to its future use as a nursery
eye, with one s eyes closed unaware of the risks involved
eye, with one s eyes open aware of the risks involved
eye, an organ that is sensitive to light which it converts to electrical signals passed to the brain by which means animals see
eye, the visual sense
eye, attention notice
eye, the ability to notice what others might miss
eye, a meaningful stare or look
eye, a private eye a privately hired detective or investigator
eye, a hole at the blunt end of a needle through which thread is passed
eye, a fitting consisting of a loop of metal or other material suitable for receiving a hook or the passage of a cord or line
eye, the relatively clear and calm center of a hurricane or other such storm
eye, a mark on an animal such as a peacock or butterfly resembling a human eye
eye, the dark spot on a black eyed pea
eye, a reproductive bud in a potato
eye, the dark brown center of a black eyed susan flower
eye, to observe carefully
eye, to view something narrowly as a document or a phrase in a document
eye, to look at someone or something as if with the intent to do something with that person or thing
eye, to appear to look
eye, a brood
eye, the organ of sight or vision
eye, in man and the vertebrates generally it is properly the movable ball or globe in the orbit but the term often includes the adjacent parts
part, any of several equal portions or fractions that can constitute a whole or into which a whole can be divided a mixture of two parts flour to one part sugar
part, a division of a literary work a novel in three parts
part, an organ member or other division of an organism a tail is not a part of a guinea pig
part, the external genitals
part, a component that can be separated from or attached to a system a detachable piece spare parts for cars
part, a role he has the main part in the play
part, one s responsibility duty or obligation share we each do our part to keep the house clean
part, individual endowment or ability talent
part, often used in the plural
part, a region area land or territory
part, often used in the plural minding your own business is second nature in these parts boston
part, the line where the hair on the head is parted
part, music the music or score for a particular instrument as in an orchestra
part, music one of the melodic divisions or voices of a contrapuntal composition
part, to divide or break into separate parts
part, to break up a relationship by separating the elements involved parted company
part, to put or keep apart no one could part the two friends
part, to comb hair for example away from a dividing line as on the scalp
part, archaic to divide into shares or portions
part, to become divided or separated the curtain parted in the middle
part, to go apart from one another separate they parted as friends
part, they were forced to part from one another
part, see synonyms at separate
part, to separate or divide into ways going in different directions the road parts about halfway into the forest
part, to go away depart
part, to disagree by factions the committee parted over the issue of pay raises for employees
part, archaic to die
part, partially in part part yellow part green
part, not full or complete partial a part owner of the business
part, part with to give up or let go of relinquish
part, for one s part so far as one is concerned
part, for the most part to the greater extent generally or mostly
part, in good part good naturedly or with good grace without taking offense take a joke in good part
part, in part to some extent partly
part, on the part of regarding or with respect to the one specified brilliant strategy on the part of confederate forces ensured their victory at chancellorsville
part, part and parcel a basic or essential part working overtime is part and parcel of my job
part, take part to join in participate she took part in the celebration
part, take someone s part to side with in a disagreement support
part, a fraction of a whole a portion syn transl
part, a distinct element or component
part, a group inside a larger group syn transl
part, duty responsibility
part, share especially of a profit
part, position or role especially in a play
part, a unit of relative proportion in a mixture
part, centiliters of one ingredient in a mixed drink
part, a section of a document
part, the dividing line formed by combing the hair in different directions syn transl
part, the melody played or sung by a particular instrument voice or group of instruments or voices within a polyphonic piece
part, in the hebrew lunisolar calendar a unit of time equivalent to seconds syn
part, a section of land an area of a country or other territory region
part, each of two contrasting sides of an argument debate etc hand
part, to leave
part, to cut hair with a parting
part, to divide in two
part, to be divided in two or separated
part, to divide up to share
part, to leave an irc channel
part, fractional partial
part, partly partially fractionally
mother, a female person whose egg unites with a sperm resulting in the conception of a child
mother, a woman who adopts a child
mother, a woman who raises a child
mother, a female parent of an animal
mother, a female ancestor
mother, a woman who holds a position of authority or responsibility similar to that of a mother a den mother
mother, roman catholic church a mother superior
mother, roman catholic church used as a form of address for such a woman
mother, a woman who creates originates or founds something the discovery of radium which made marie curie mother to the atomic age alden whitman
mother, a creative source an origin philosophy is the mother of the sciences
mother, used as a title for a woman respected for her wisdom and age
mother, maternal love and tenderness brought out the mother in her
mother, the biggest or most significant example of its kind the mother of all battles
mother, vulgar slang something considered extraordinary as in disagreeableness size or intensity
mother, relating to or being mother
mother, characteristic of a mother mother love
mother, being the source or origin the mother church
mother, derived from or as if from one s mother native one s mother language
mother, to give birth to create and produce
mother, to watch over nourish and protect maternally
mother, to act or serve as a mother
mother, a stringy slime composed of yeast cells and bacteria that forms on the surface of fermenting liquids and is added to wine or cider to start the production of vinegar
mother, a human female who a parents a child or b gives birth to a baby
mother, sometimes used in reference to a pregnant female possibly as a shortened form of mother to be c
mother, a female parent of an animal
mother, a female ancestor
mother, a source or origin viewed affectionately
mother, a title of respect for one s mother in law
mother, any elderly woman especially within a particular community
mother, any person or entity which performs mothering
mother, a film or membrane which is developed on the surface of fermented alcoholic liquids such as vinegar wine etc and acts as a means of conveying the oxygen of the air to the alcohol and other combustible principles of the liquid thus leading to their oxidation
mother, to treat as a mother would be expected to treat her child to nurture
mother, something that is the greatest or most significant of its kind
mother, motherfucker
mother, a striking example
mother, a cat that catches moths
mother, received by birth or from ancestors native natural also acting the part or having the place of a mother producing others originating
mother, a female parent especially one of the human race a woman who has borne a child
mother, that which has produced or nurtured anything source of birth or origin generatrix
mother, an old woman or matron
mother, the female superior or head of a religious house as an abbess etc
mother, hysterical passion hysteria
mother, a film or membrane which is developed on the surface of fermented alcoholic liquids such as vinegar wine etc and acts as a means of conveying the oxygen of the air to the alcohol and other combustible principles of the liquid thus leading to their oxidation
mother, same as motherfucker
mother, a person or thing with some exceptional quality as great size or power
mother, to become like or full of mother or thick matter as vinegar
mother, to adopt as a son or daughter to perform the duties of a mother to
mother, to be or act as a mother to treat in a motherly fashion
mother, to become concreted as the thick matter of liquors become mothery
mother, a woman in relation to her child female parent also used of female animals in relation to their offspring
mother, that which has given birth to anything source of anything generatrix
mother, a familiar appellation or term of address of an old or elderly woman
mother, a title sometimes given to an abbess and to other women holding an important position in religious or semi religious institutions
mother, a hysterical malady
mother, the thickest plate forming the body or principal part of the astrolabe
mother, dregs lees
mother, a stringy mucilaginous substance which forms in vinegar during the acetous fermentation and the presence of which sets up and hastens this kind of fermentation
mother, it is produced by a plant mycoderma aceti the germs of which like those of the yeast plant exist in the atmosphere
mother, same as mauther
mother, a term of address for an elderly woman
time, a particular period or part of duration whether past present or future a point or portion of duration
time, the period at which any definite event occurred or person lived age period era often in the plural
time, the duration of one s life the hours and days which a person has at his disposal
time, a proper time a season an opportunity
time, hour of travail delivery or parturition
time, performance or occurrence of an action or event considered with reference to repetition addition of a number to itself repetition
time, the present life existence in this world as contrasted with immortal life definite as contrasted with infinite duration
time, tense
time, the measured duration of sounds measure tempo rate of movement rhythmical division
time, to keep or beat time to proceed or move in time
time, to pass time to delay
time, to appoint the time for to bring begin or perform at the proper season or time
time, to regulate as to time to accompany or agree with in time of movement
time, to ascertain or record the time duration or rate of
time, to measure as in music or harmony
time, to adjust the elements of a motor or other machine so that the succession of events in a cycle or a revolution or a process shall take place at the desired intervals or in the desired sequence
time, it involves an adjustment of the mechanism so that the actuating cams or other elements shall have a necessary angular relation to each other in a revolution or in a series of revolutions
time, to adapt to the time or occasion bring begin or perform at the proper season or time
time, to regulate as to time
time, to ascertain the time duration or rate of as to time the speed of a horse to time a race
time, to measure as in music or harmony
time, to waste time defer procrastinate
time, to keep time harmonize
time, in fencing to make a thrust upon an opening occurring by an inaccurate or wide motion of the opponent
time, one of the four or five grand divisions of geologic history namely archæean paleozoic mesozoic and cenozoic time by some a fifth division psychozoic time is added
time, in more recent usage era has been substituted for time
time, seemarch
time, to gain time by extra speed as a train or boat
time, with qualifiers to maintain a certain speed as we made good time the motor car made poor time up the hill
time, the system of those relations which any event has to any other as past present or future
time, a part of time considered as distinct from other parts a period a space of time as a short time a long time too little time was allowed hence season particular period as summer time springtime
time, a part of time considered as distinct from other parts whether past present or future and particularly as characterized by the occurrence of some event or series of events especially the period in which some notable person or the person under consideration lived or was active age epoch as the time of the flood of abraham or of moses often in the plural as the times of the pharaohs
time, appointed allotted or customary period of years months days hours etc
time, the space of time needed or occupied in the completion of some course the interval that elapses between the beginning and the end of something as the time between new york and queenstown is now about six days the race finished at noon time three hours and seven minutes
time, the period of gestation also the natural termination of that period
time, the period of an apprenticeship or of some similarly definite engagement as the boy served his time with a
time, b to be out of one s time that is to cease being an apprentice be a journeyman
time, a term of imprisonment as to do time in the penitentiary
time, available or disposable part or period of duration leisure sufficiency or convenience of time hence opportunity as to give one time to finish his remark to have no time for such things to ask for time
time, a suitable or appropriate point or part of time fitting season as a time for everything a time to weep and a time to laugh
time, particular or definite point of time precise hour or moment as the time of day what is the time choose your own time
time, an appointed fixed or inevitable point or moment of time especially the hour of one s departure or death
time, a mode of occupying time also what occurs in a particular time
time, the state of things at a particular point of time prevailing state of circumstances generally in the plural as hard times
